Epoch #, Runtime, Train Loss, Val Loss
1, 4.6073830127716064, 16.46744513596683, 81.33021742264224, 10.254307077437176, 22.88478808603934, 8.741743053038412, 77.87794050850324, 10.080423222918174, 23.239857569886542
11, 29.92801594734192, 16.660810820590665, 62.46006494795603, 9.471825975939453, 19.25557649845102, 8.851644888802024, 61.09438365057269, 9.848872377092246, 19.023810666255393
21, 54.75809860229492, 13.679884512707758, 12.220948326870625, 8.505893398804588, 16.68503418771224, 7.270514750242731, 12.41998095626941, 9.013145057194912, 16.836354884022224
31, 79.38422012329102, 11.632463159899334, 5.934094336085771, 8.732171646737575, 14.946183535125124, 6.191274206421574, 5.850400854273939, 8.974074960008604, 15.27578303412649
41, 103.62076354026794, 9.493221922689067, 3.4132271581172104, 9.081031083989075, 13.702850421399875, 5.050485080489408, 3.467939577034435, 8.603410952273368, 13.889494559435558
51, 127.35372114181519, 7.934214488995043, 1.5194289313316434, 9.158879621048495, 12.753555012723613, 4.22827581780962, 1.5814133053689305, 8.50907001020602, 12.950758023296878
61, 152.21218252182007, 6.913202939713756, 1.0046802083320907, 8.356814706461162, 11.949061858833621, 3.6875385851044977, 1.0135921241002552, 8.037746764258015, 12.14919263965143
71, 176.85565209388733, 6.195174008791225, 0.6986187379168418, 7.7923298500216385, 11.23285822063426, 3.303692618703835, 0.7309243218606016, 7.7066393757404175, 11.444283882950536
81, 200.48365926742554, 5.636520770412303, 0.5903000896946788, 7.932799937298844, 10.608164603960919, 3.0065615955779403, 0.6096288786057523, 7.772730813182745, 10.903618825303926
91, 224.33149886131287, 5.1928049527232405, 0.4961339888438779, 7.970961446712556, 10.060413909241051, 2.77020524842446, 0.517780302609406, 7.618750151888422, 10.370577915842139
101, 248.3698446750641, 4.829247372305445, 0.4347389955678474, 7.962359298186852, 9.564404524809552, 2.577669887513291, 0.4540208487636245, 7.5004102316658186, 9.871742180469964
111, 272.81206369400024, 4.539828707976324, 0.3958689003408876, 7.819512749539767, 9.08891136039691, 2.4236574348571427, 0.4184674585050501, 7.433880882446335, 9.486388412013213
121, 297.1488585472107, 4.300262598857039, 0.34875474955120916, 7.5711522843616414, 8.603230825647628, 2.296732783472458, 0.376398102928794, 7.182525874446249, 9.090638865495038
131, 320.7699685096741, 4.100543541740759, 0.337247733624722, 7.250141090544622, 8.214972953001796, 2.1900456470423126, 0.3482165504888132, 7.007820628519852, 8.60346424838121
141, 344.7385151386261, 3.91350165165628, 0.3176508763042017, 6.984769772095596, 7.763747155227938, 2.0905701428537364, 0.3366552652453896, 6.9487819805827264, 8.242578345850854
