Epoch #, Runtime, Train Loss, Val Loss
1, 5.389237642288208, 24.460584759058346, 516714.07325298205, 37.023684747260084, 152.94636620520816, 13.105454821923292, 894758.0456914033, 170.18890785841296, 115.2024781893916
11, 37.12220621109009, 35.94168051528388, 215967.36361219603, 39.41385467647376, 136.210726989833, 19.21141278338067, 374333.9189558163, 332.9903019260512, 86.38217054433903
21, 68.34550285339355, 32.434864901389034, 159704.64861983535, 39.36003674213928, 134.68371767100558, 17.269210027114124, 324775.591810344, 389.624489803016, 81.86349186406824
31, 99.46648788452148, 26.00685779356104, 88248.53983532201, 42.543659105981135, 134.8703012983503, 13.818056744188302, 147547.0752893438, 507.8810741894241, 81.3882938406938
41, 130.82025980949402, 21.79310853907441, 60757.41215010918, 44.874907526695665, 133.67886071876873, 11.607931613703702, 105047.11430612933, 339.33445354109733, 77.22230712600617
51, 161.72520065307617, 16.337951893758746, 25502.595308012984, 45.52541514452617, 133.82227833219056, 8.673335780497633, 44898.91174703801, 519.1461621677286, 84.1626247866095
61, 192.79429745674133, 14.410971698896956, 12877.75050368499, 45.90026557761427, 132.2847823494565, 7.662521507763578, 30589.193745379034, 431.8684254243344, 80.75377289403505
71, 224.1746211051941, 12.898980482691531, 9515.577904526854, 46.84324422381344, 131.08448942806731, 6.835343110155807, 19691.73063387232, 423.7293849858879, 79.47884041999814
81, 255.4859938621521, 11.92831529056149, 7939.9059034515985, 46.59899797609813, 129.41218205650665, 6.320495181454351, 17369.597591740632, 399.6620684091227, 77.92132137073774
91, 286.5689570903778, 11.289042406028742, 6224.253326878077, 44.08168310249279, 131.52673998325162, 5.979970268000281, 16005.422709702621, 371.33649651827113, 77.25457162831975
101, 317.6259262561798, 10.873594634836374, 5776.7803408370155, 41.70568847985664, 131.12304170626038, 5.758294077317089, 13231.802946893755, 330.9646475565034, 76.37838701052884
111, 348.83701491355896, 10.502694048459645, 4589.930255619431, 43.18652975794589, 132.22671896126846, 5.561443520235565, 11959.826656667843, 399.137763643565, 76.91740467432642
121, 380.12143898010254, 10.184530976882492, 3954.75520112061, 42.50984070970799, 131.22147272045876, 5.391834705577839, 10379.965989469336, 377.50313252222395, 76.25153149672924
131, 410.8540575504303, 9.85382665012194, 3579.8857278615765, 43.23374322678695, 129.02887620963165, 5.2152229382261295, 9886.191054105757, 387.98341112344843, 75.41539642934978
141, 442.2569544315338, 9.519690184856572, 3242.2753006851403, 43.605843884725616, 129.42087173911415, 5.038543258235297, 9101.739046177632, 422.3264023787767, 76.0109561559815
151, 473.3703804016113, 9.26595135075607, 3266.283121476959, 42.724993470680246, 129.66708257413094, 4.905338235703542, 8066.895099513503, 409.15958407060947, 73.83982937410235
161, 504.5488624572754, 8.951004782772017, 2975.5777888147827, 42.63230367784131, 129.70846130764357, 4.739210994355274, 7797.454484684935, 421.9754012848253, 73.59179666333692
171, 535.4709017276764, 11.616529417910838, 15575.964387779975, 43.54244961067887, 131.00910303389335, 6.1704016590875, 33276.81885394219, 420.59133534555934, 77.43633316456703
181, 566.2321684360504, 14.095705431636684, 29378.417084757042, 43.3418114570057, 133.8930183433074, 7.526867311883109, 59518.921154105636, 424.9800784964527, 77.44124876682027
191, 597.5835340023041, 11.333129009813375, 22538.2517974259, 48.1396674364223, 129.38107865650366, 5.98592803284835, 45340.562551190116, 448.52141615098185, 76.89451564128282
201, 628.6824157238007, 10.832326319821197, 8665.911969744806, 42.25061913195092, 132.25716940033004, 5.745266178714888, 19919.444641614857, 461.0754878611056, 77.45186718046209
211, 659.3351979255676, 9.287367454273149, 4620.395447232006, 42.14272538732939, 129.39549449624062, 4.915737970416065, 11132.042934785022, 477.03657903738235, 81.31445894805223
221, 690.4648551940918, 8.271657519061261, 3538.8014780423814, 40.783653534018704, 133.08407294058577, 4.372124636386982, 8030.863733610216, 456.86800398188063, 82.18804138622465
231, 721.1670053005219, 8.190223736425835, 2737.1375890259555, 40.26892781804893, 131.0024707297936, 4.33157886475058, 6628.682140211592, 487.9177488236859, 79.51200832699566
241, 751.894225358963, 7.876705455351487, 2292.792807284614, 38.42050566844436, 131.32553306352276, 4.167887060739087, 6503.256444235584, 480.04108747346885, 82.78136380931271
251, 783.3961462974548, 7.488129126359558, 2189.3022929279964, 38.92107992585831, 130.59958679791828, 3.9623152008163736, 5954.055841652906, 453.390705267871, 80.73547508994052
261, 814.230762720108, 7.108206376593817, 1864.1462628136553, 39.097732427887756, 130.78920454204965, 3.7612053900022153, 4994.933749217569, 467.13243666175055, 81.07840524809757
271, 845.1533267498016, 6.846524995655659, 1650.3320320558178, 38.930243558714714, 131.1371086716454, 3.6243695488109915, 4717.9612213227, 484.42398953227246, 83.22522872763498
281, 876.1822807788849, 6.610280317904596, 1459.3950911654156, 37.10478151734206, 130.21345777090704, 3.5007783136838246, 4775.686364798096, 461.22968600490617, 83.34409796601393
291, 907.3316118717194, 6.383196344006064, 1379.4760523998964, 36.17426702107379, 128.8229248352011, 3.381472731315707, 4568.611757727303, 448.1575062171886, 80.73226603938883
301, 938.7839512825012, 6.1749943629052675, 1258.2034942475798, 36.386737776679595, 128.48739820022294, 3.2721015996904645, 4599.7511641019555, 447.3447037096786, 82.30937371064127
311, 969.7960941791534, 5.96491376385211, 1207.532771485876, 36.76351209192319, 128.2389330411865, 3.161546352597095, 4406.589126949931, 465.6989071152112, 80.69698487451252
321, 1000.7892732620239, 5.7375021078762245, 1148.7783479408354, 36.623161125266726, 127.44977323666042, 3.0404217940414786, 3989.5652624497156, 474.9830208415556, 82.28848783164884
331, 1031.938034772873, 5.557353559975061, 1130.6147789505671, 35.57283446385542, 127.56528550810138, 2.9453361803916263, 3729.8050616826795, 479.6525214066296, 80.52427049172331
341, 1063.344169139862, 5.3955650731421, 1129.4249998941411, 35.48042043882254, 127.15177322477165, 2.8598496778269658, 3761.7255884330752, 481.20081035616397, 81.04089725187559
351, 1094.4436089992523, 5.231365197415146, 1063.8353312867264, 35.676901882565474, 125.98343949148091, 2.772676048265648, 3762.981277445523, 480.11278432321524, 80.21740062762801
361, 1125.4849300384521, 5.072823727090375, 1003.1900035343116, 35.947092282080945, 126.36807651052345, 2.689189592196949, 3847.996366145545, 480.65879916507635, 79.59348062476049
371, 1156.7255704402924, 4.917806833242158, 997.9913617603695, 35.491351907338995, 125.63374143372361, 2.607235743907304, 3644.4455819454633, 489.4598265495056, 81.17749050100781
381, 1188.2066824436188, 4.749468436310658, 922.4478508829252, 35.75510183606396, 125.46893019474984, 2.5179490580712622, 3544.436159082795, 480.81439467052724, 81.25087248079642
391, 1219.1166169643402, 4.596289212889948, 913.274605705678, 35.51008485844724, 127.45110409110846, 2.437186120202033, 3352.9812417736275, 475.0398093655042, 80.7983838951407
401, 1250.4653561115265, 4.461158948947307, 922.7876245658241, 35.35862331969948, 126.31911838757337, 2.3658073772063317, 3267.583186850406, 477.33105813029255, 77.36482038339452
