5.739757692271978302e-03,6.020095713893853367e-03,5.739757693091832903e-03,6.020095714713707968e-03,1.310666661233265886e-03,1.354101941174020362e-03,1.311757975292835842e-03,1.351840213951466989e-03,3.117327239687992576e-03,3.314147720374686044e-03,5.816057884253987583e-09,5.838393680087822585e-09,0.000000000000000000e+00,0.000000000000000000e+00,8.198548842997447171e-13,8.198548842997447171e-13,2.621567687747760278e+00,2.707841801859360853e+00,2.622415927429378790e+00,2.706466652781601034e+00,2.623921588478066003e+00,2.703496866771947893e+00,1.560622978210449219e+01,1.000000000000000000e+00
2.239507661333098643e+00,2.684584569650916741e+00,2.239507661333994815e+00,2.684584569651812913e+00,9.999377796025179174e-09,1.147811783510455897e-08,9.723279304104703912e-04,1.075914446465243111e-03,2.238535322921681558e+00,2.683508643184601805e+00,4.816287593660747088e-10,5.417318448636257294e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.959935493255181518e-13,8.959935493255181518e-13,2.841400899295683583e-02,3.805052172368250663e-02,4.603848334483259253e-01,5.700166729696086731e-01,1.949307976789315111e+00,2.194023806997747794e+00,5.186191439628601074e+01,1.100000000000000000e+01
2.334703470356089383e+00,2.680510846951773107e+00,2.334703470356985999e+00,2.680510846952669723e+00,4.213101748009798895e-09,4.094727460555567008e-09,9.327920234395826278e-04,1.070719928328832133e-03,2.333770673627241887e+00,2.679440122402895863e+00,4.923061730253889244e-10,5.258211673688829082e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.965269732434830682e-13,8.965269732434830682e-13,2.967356510336528752e-02,3.780937144384623194e-02,4.659467754773363168e-01,5.652276015203140380e-01,1.879833135966843871e+00,2.181609569554173511e+00,9.120819664001464844e+01,2.100000000000000000e+01
2.061165492161682433e+00,2.558767847691466368e+00,2.061165492162578605e+00,2.558767847692362540e+00,4.774183908561145789e-09,5.829774258817818878e-09,7.577376202765827816e-04,1.017385844911630668e-03,2.060407749285187329e+00,2.557750455522481037e+00,4.820345329970754912e-10,4.942994011898396034e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.959556040356613697e-13,8.959556040356613697e-13,2.417515758370067380e-02,3.392385762996724674e-02,3.699791570881934000e-01,5.170373970866219970e-01,1.510511340036644778e+00,2.058624390715840580e+00,1.297687776088714600e+02,3.100000000000000000e+01
2.410641137036672710e+00,2.250230700582001031e+00,2.410641137037566661e+00,2.250230700582894983e+00,1.792639236294488782e-09,1.800400045619867852e-09,8.521148626074575303e-04,8.854830306601929775e-04,2.409789019987273129e+00,2.249345215332716919e+00,3.941526875632475295e-10,4.182237885917492618e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.939939371063596316e-13,8.939939371063596316e-13,2.389204464570585107e-02,2.460761870286845912e-02,3.867299781037264461e-01,4.053067687520047202e-01,1.680173432303338821e+00,1.757976313951230551e+00,1.684190845489501953e+02,4.100000000000000000e+01
1.941830315299603704e+00,2.002504904821324594e+00,1.941830315300495879e+00,2.002504904822216769e+00,3.096367738836879000e-09,3.220327168570299573e-09,7.518618340053651386e-04,7.820038045482265165e-04,1.941078450011266776e+00,2.001722897434287329e+00,3.579637945605132769e-10,3.621619225499439775e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.921952619846128273e-13,8.921952619846128273e-13,1.699871237628827053e-02,1.902851821395265194e-02,2.993692568254059383e-01,3.275935119329533296e-01,1.443939575502379391e+00,1.524578192637951357e+00,2.066316368579864502e+02,5.100000000000000000e+01
1.817778380430215668e+00,1.782770516329950983e+00,1.817778380431106067e+00,1.782770516330841382e+00,2.101429374055523169e-09,2.119012167036199928e-09,6.447517362041764455e-04,6.929454161315358462e-04,1.817133626336049357e+00,1.782077568482738572e+00,2.565328258943207052e-10,3.120689114993993213e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.903168172396475351e-13,8.903168172396475351e-13,1.362409406437161200e-02,1.458999044488173621e-02,2.448490406061431812e-01,2.668833420293763026e-01,1.220936891504729616e+00,1.325858873764104384e+00,2.426437809467315674e+02,6.100000000000000000e+01
1.645448429143679059e+00,1.638828623076629798e+00,1.645448429144567903e+00,1.638828623077518643e+00,3.347880413691473839e-08,2.925626662204580229e-08,5.855783073715091144e-04,6.317400492012288041e-04,1.644862817082349382e+00,1.638196853482119186e+00,2.751540410430749402e-10,2.890427039423243420e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.889195441974269128e-13,8.889195441974269128e-13,1.036395597285308390e-02,1.179756299745219478e-02,2.035010751874115065e-01,2.278657274272861688e-01,1.092348841117604108e+00,1.190856234724807061e+00,2.810279984474182129e+02,7.100000000000000000e+01
1.500843692071651692e+00,1.525256596010665211e+00,1.500843692072539204e+00,1.525256596011552723e+00,9.089791761162060177e-08,9.082881966450713179e-08,5.767804098269495479e-04,5.921004935870045199e-04,1.500266820487287323e+00,1.524664404396725681e+00,2.766198543938353753e-10,2.915327904720284406e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.875228186327731492e-13,8.875228186327731492e-13,1.144695158638113670e-02,1.226488656811333330e-02,1.956081350204811053e-01,2.089872276196919065e-01,1.063388475629175156e+00,1.105042023757565328e+00,3.192239825725555420e+02,8.100000000000000000e+01
1.262729203763284544e-04,1.211931863415005828e-04,1.262729218804707241e-04,1.211931878456428525e-04,2.966275885515672685e-05,2.876135989560053231e-05,3.857363880755433746e-05,3.811578242019765891e-05,5.803530229638258328e-05,5.431463450026720270e-05,1.220417234815751720e-09,1.409525435186406624e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.504142274207351948e-12,1.504142274207351948e-12,5.271604093393428975e-02,5.093697535722033209e-02,3.424864581627261317e-02,3.265681042568041592e-02,4.432975786840141069e-02,4.356845928979420635e-02,4.139678401947021484e+02,9.100000000000000000e+01
