7.379922597189700340e-02,-9.905774679669579474e-02,-6.203977474169924261e-02,-6.188221312926494872e-04,-2.356258469704755523e-03,4.433700039808187443e-02,-5.505631199797027427e-03,5.839506153968457292e-02,2.209135671774449527e-02,-7.927622646340293233e-02,-7.069635319048980793e-02,4.069474819045337116e-02,-5.427397002622593586e-02,2.619730798654371778e-02,5.865036045211963894e-02,-1.207462732519389570e-01,7.148545356415551008e-04,4.718682275592523540e-02,9.915037864414626145e-02,8.819799416228672750e-02,-5.582900904615808318e-02,-3.088584406735260524e-02,7.473795800136109890e-02,1.452079533618553797e-01,4.455240494965121041e-03,7.895041553025369807e-02,-7.786439546948317747e-02,-1.362185465698308694e-02,-5.258587220703469373e-02,-4.176760818066740932e-02,9.876202903218013127e-03,-1.062901166818309706e-01,-7.374650644017269330e-02,3.460762763793074487e-02,-5.432242840792435301e-02,2.840795402497472283e-02,-6.424804584979881827e-02,4.728266128405127916e-02,3.521143559843915860e-02,5.874073405386998764e-02,1.213087914203681145e-01,1.032109745781748245e-01,2.549637998488216151e-02,1.113639565473443643e-01,-1.311883254864468218e-01,-6.955594022422877110e-02,6.858685057892356662e-02,5.665836127196549610e-02,-4.319091902709198960e-02,-8.251951298859754036e-02,-6.176128850893116556e-02,3.152198547944831675e-02,4.693504884505429742e-02,6.606018237554656114e-02,2.820927968034582598e-03,5.300969470534689504e-02,2.410791337681366178e-03,8.327878933889396040e-02,4.413240788108008239e-02,-6.177152250524402949e-02,3.262608634260272950e-02,-7.808525069797839224e-02,6.295607441176769015e-02,-5.287164231705755030e-02,-1.060129552356367244e-01,6.046561030150169463e-02,8.461052422832861242e-02,-7.478120575663950442e-02,2.179387295185022770e-03,1.867755886154025963e-02,-2.127457834700277953e-02,-5.461667016534166308e-02,5.865212089713237043e-02,-1.172220155137032940e-02,5.629154301000808408e-02,5.609389731461835588e-02,-1.804009206447941896e-02,9.654930232185038319e-02,-3.601844837233278418e-02,4.830755865166572877e-02
-1.312011151570055267e-01,7.927150492503071133e-02,-7.198494378159110696e-02,-1.698412674368643405e-01,8.698491821243206634e-02,-2.039568067549830943e-02,-2.115458750122832521e-02,-4.619495878375454168e-02,4.134772493311895947e-02,1.373911000600020480e-03,-1.717472516543339447e-02,-5.471877235351091905e-03,1.761045002360358061e-02,-2.468758282237687174e-01,-1.956101164368245597e-03,-1.035704138078136494e-01,1.614045228381515845e-02,-5.612458523884778644e-02,-6.154842941526228461e-02,4.630571184873995272e-02,7.374303682898977752e-02,6.759966016933694095e-03,-8.521164847291168298e-02,-6.551596582785500222e-02,-3.601447284395328796e-02,-1.388648733694810948e-02,6.189744385086644318e-02,-7.572556473712219183e-02,-6.278469025377662882e-02,2.771403316742781023e-02,-5.327575458111205586e-02,-3.892810060529822928e-03,-1.173704314194703308e-01,-7.336076665309775036e-02,-4.050723357224486620e-02,2.195144706969116150e-02,6.325677071090478332e-02,-8.059455102428410289e-02,-5.761709213232692195e-02,5.754199205602086864e-02,-4.444887323096056303e-02,3.779311607035654857e-02,6.850551185882197691e-02,4.515188668301862301e-02,4.128079450318028476e-02,-3.213555138587019522e-02,-5.716561259909754521e-03,4.418472846732963977e-02,-9.273920563611269541e-02,8.570648421564690256e-02,7.973092208231388756e-02,9.888584811586594026e-02,-1.366629831979285399e-02,9.056560320528454777e-02,1.106295896720356324e-02,3.517178704586704230e-02,-1.117569631822618592e-01,-4.507580749043099688e-02,-1.129945842059151828e-01,9.187934589876683988e-02,1.023212913311489225e-01,-9.369943922610675380e-02,2.173479854304534789e-02,-7.154311441427496643e-02,2.747745572323188543e-02,-2.003069715212579469e-02,-1.815027730677894365e-03,3.180477191223562289e-02,-1.235022335185192999e-01,5.722873130237917522e-02,9.130357878512274095e-02,-1.168777266551785654e-01,-2.719988589152356681e-03,7.286105929017633320e-02,-9.603194910945998808e-02,-5.041880572929426790e-02,-2.122233290415380044e-02,-4.323716827279056735e-02,-1.276686305552943677e-02,-1.288730391030085132e-01
-1.145232842770905896e-01,-1.269633229585540313e-01,5.127736327410228889e-02,-3.360595570618549882e-03,7.585559373543578066e-02,1.007443738389931370e-02,1.017281607944833938e-01,8.787098584162782514e-03,2.162036727584368268e-02,-4.269361782672138200e-03,-4.911874919870747036e-02,-3.224879778356148224e-02,-7.989916836392307875e-02,-5.010704544087639378e-02,1.135125631361911663e-01,-7.068025927523451102e-02,-6.080639111119967577e-02,3.064554736995614773e-02,-8.101362516911014833e-02,-1.233764391055616610e-01,-1.559116224803210327e-01,-3.066931551963169092e-02,-1.122854772947101815e-01,-1.032446345693142746e-02,-1.729500986561255740e-02,-9.883892898310663033e-02,-1.096349426634717489e-01,-8.528702052161268865e-02,1.143282535045525433e-01,4.341973507800764298e-02,5.610614242357769149e-02,-1.151796582046952511e-01,-9.171745214369700361e-02,2.217408071830365493e-02,1.162811560206338524e-01,-9.850503415760404613e-02,2.553846689742392817e-01,-6.938560813933314364e-02,-4.373000646881554376e-02,-8.982874746835931706e-03,4.773160782019035542e-02,-5.504954930893945358e-02,-6.167747071611214688e-02,3.544064183996192829e-02,-6.957862910495915543e-02,2.545839736397612421e-02,8.643974258655022502e-02,-3.385294982370349315e-01,-9.919149659493009183e-03,5.797204290520321240e-02,4.257007303674491846e-04,-8.910584840236072945e-02,5.943256750010878636e-02,6.067630679081974232e-02,-1.034247037882090048e-01,1.086293491098465486e-01,8.802532236009748268e-02,2.016041102145248870e-02,6.148465779833760247e-02,-5.478618154671076323e-02,7.891852833494232555e-02,-1.122083360645895894e-01,-6.511105520988919038e-02,1.245831972877424476e-01,-2.463367319632179739e-02,7.810671156276435085e-04,-9.735125922459617054e-02,-1.029271497116517470e-01,1.482720062016616713e-01,-1.748210709462389434e-01,-3.222495515629861251e-02,2.482231763270349376e-02,5.287236435105285848e-02,-8.625904874674929224e-02,2.637518368839673194e-02,-8.894258501390822635e-02,-1.091655967329093341e-01,3.348508497280034552e-02,-2.528679624251377600e-01,-2.517462137831407223e-02
5.112606703851593076e-02,-6.680609668870796103e-02,2.832023639312824040e-02,-5.429880011882987773e-02,-5.145885253719949259e-02,4.810972754187766570e-02,6.578083698107052568e-02,-8.996969437599282304e-02,8.264152890401949003e-02,9.015798157092992648e-02,-1.144244561975598790e-01,2.137850896279747809e-02,4.400781001683320461e-03,-1.264468237802283089e-02,-4.747181485206852791e-02,8.993014797757324652e-02,-9.294235847920753746e-02,-1.671514628296178959e-02,-1.213540873828261174e-01,-1.076500296917352884e-01,2.452388435759911625e-02,3.402304153902592498e-02,-3.000278306448685497e-02,5.410141113251538958e-02,-5.902714906761049457e-02,-1.108961153159451589e-02,2.734319521465617200e-02,1.546813950866229165e-02,-1.193105712617886227e-01,-1.314500993184881603e-02,9.495850313205909943e-02,-7.062236896895267291e-02,-4.381920556823501456e-02,-1.164131105295244384e-01,3.760690605563830891e-02,-2.691880706867294179e-02,-2.460823173210206771e-01,3.740660716934956359e-02,-1.303337314128911739e-01,8.612834870725842584e-02,-4.419982078680358140e-02,-6.509085209652823445e-02,-3.651680685456623610e-02,7.373557514676798777e-03,-4.045732619007158526e-02,-9.573915376127327403e-02,-5.272024253829973861e-02,2.574198969944969245e-02,-1.653082223049457539e-02,5.672248938053983669e-02,-6.845941322709907760e-03,5.676935023470874170e-02,-9.393876417841227899e-02,3.852500965425464940e-02,-1.142968448698908346e-01,-6.264083135880563202e-02,-5.773239314057697358e-02,-1.408682615752606115e-01,-2.084627514754783945e-02,-6.287988922230014488e-02,9.558314397261993833e-02,-1.135845037090357605e-02,-8.526576311966885258e-02,-1.074203692462397802e-01,-3.199624042742692936e-02,-3.287873787453707286e-02,-1.101805025230935819e-01,-5.422764302383585588e-02,1.131239878044021513e-01,-1.263134142752167233e-01,4.942746723661842201e-02,-4.395844045401390426e-02,-1.254486636778212039e-01,6.752601761469136099e-02,-9.524180070814318444e-02,6.790691353844906242e-02,-5.110423373623459303e-02,-1.478073553194873477e-02,7.564091836299528804e-02,-1.047375289866572801e-01
2.694363620239182897e-02,-6.966470997672102872e-02,-4.936700497103859581e-02,-8.848760232294884676e-02,-7.910850767050178756e-02,4.336853917724890761e-02,-8.008259837316397678e-02,-6.060127569348364163e-02,-1.079410557153552414e-01,5.024558676111998828e-02,-7.973922508314980340e-02,9.913815868597956882e-03,-1.167247170742531787e-01,-4.125825182811045447e-03,8.307411475606141932e-03,2.426455752239460584e-02,3.537207469616957672e-02,-7.367398709974473658e-02,-9.340156381994869916e-02,-5.081347555298783986e-02,6.192084357884218571e-02,-5.104960923649782406e-02,-4.866782847711631846e-03,-1.017608163559730605e-01,-1.117775693323577735e-01,7.056018984104520109e-02,-7.399287266849986777e-02,-1.810636753458547479e-02,-4.908402316714195746e-02,-2.346833845002416208e-02,8.093747988134152721e-03,-2.254722260362559405e-01,-7.192623224393583647e-02,-8.183899968053970353e-02,3.532412982915947297e-02,-5.140947113595908252e-02,-7.584822367715785517e-03,-1.052913220900253410e-01,4.228077933570923048e-03,-1.004381174652424907e-01,6.577599599110293960e-02,2.218125332312436901e-02,-2.873444969509071634e-02,-5.517116610755586070e-02,8.568853797747551237e-02,-4.538887005383102774e-02,-1.093435870894871875e-01,-9.412648604515719275e-02,-7.576213913819522527e-02,-9.184144512029525365e-02,2.110507922250562385e-02,-6.489565985797816905e-02,-1.163959388336963108e-01,3.236135428783153828e-02,-2.788526639573272320e-02,-8.021050133792781422e-02,1.121948558174545862e-02,6.211955022912778873e-02,-6.006532146443154668e-02,5.621247524307832616e-02,5.083418877248605666e-02,4.473156920073870224e-02,-2.305201114223667802e-02,-3.557071669883923870e-02,-2.232260407852670880e-02,-4.453715349411278834e-02,-3.522835651544838076e-02,4.883232042279517238e-02,-2.688110084397951280e-02,-8.687610818857800787e-02,-9.231519672234134166e-02,8.356071466924912261e-02,-3.948171032082377352e-02,5.250786506917233531e-02,-1.240733400509687334e-01,-1.104595177519540755e-01,-1.491432794732057421e-02,3.134058091337202367e-02,-5.408057175903173419e-02,-4.142750180169223195e-02
2.134604210915353253e-02,-5.511948808757739793e-02,-2.410492882829267172e-02,-1.441883147963783120e-02,1.315323944017590674e-01,-8.051910303186853024e-03,-1.346187009159837966e-01,-9.236707770120460709e-03,-1.147835907954541795e-01,-7.696452035928358359e-02,-2.921860285195479814e-02,2.704289479784409422e-02,-9.080609451905936186e-03,6.083522125824959020e-03,-1.280251998731173346e-01,-1.115283240438448842e-01,9.898275446976505243e-02,1.377079622629323041e-01,-1.179811652389164689e-01,-9.804247782393465949e-02,6.594508446708827187e-02,-4.577270231632810799e-02,-7.610742237585749193e-02,2.040706098638951083e-01,2.250488896299951067e-02,2.781639195608121701e-02,-6.611631249364043061e-02,-6.110087676984259086e-02,-1.274887507201813777e-02,1.797383358522677832e-01,-8.201293939992915227e-02,-1.151483480077848814e-01,-7.596533690946558059e-02,-8.478348820547793041e-02,1.721743137022011816e-01,-5.847563750779495584e-02,-9.964490646795649831e-02,-1.919569171646902730e-02,-9.407562885699899402e-02,-8.371934047321613614e-02,-9.858382373124416342e-02,-9.196235462515771342e-02,-1.628747577979686167e-01,1.315326930404096539e-01,-9.719496518207317026e-02,3.148361803620692428e-02,1.121836021377983252e-02,8.419302898708480934e-03,2.215963355928729506e-02,8.360909483409427467e-02,1.488362118327483594e-02,3.267898155302575991e-02,-1.162303455586615464e-01,-1.080843026651203409e-01,-1.082662757040019214e-01,-2.575667363241605778e-02,-1.269713636532812384e-01,7.944366067893758598e-02,1.483583621601027936e-03,-9.462038851683225726e-02,2.897360043659975154e-02,2.530244337252768316e-01,7.852150030497195843e-02,-9.712655869522744678e-02,-8.421794962037436327e-02,-4.161644845600188242e-02,-2.031018283255653714e-02,9.449798178787528757e-02,-8.010659245221450619e-03,-4.654205984075548974e-02,-8.299968151082305623e-02,-3.533384382311104133e-02,4.869561237602148401e-02,-3.407844962729558030e-02,-1.099433311171772384e-02,-2.852211668445052417e-02,-8.792494884394835841e-02,7.699771366041464893e-02,3.860782961735095831e-01,5.209041937045631038e-02
5.025624265980010302e-02,-2.082332943071099965e-02,8.980494045091115540e-02,6.622827008883863664e-02,-1.046897754809406403e-02,-8.780260015673974072e-02,-8.890215239621770960e-02,2.887416183573666105e-03,-7.232653411564632373e-02,-2.959924174004023231e-02,7.451590403882006608e-02,-8.366901032026402563e-02,-1.795250348972617788e-02,-4.313998277120152658e-02,-4.839567616548187678e-02,8.786517467437937601e-02,-2.181971737513309709e-02,7.455236816264004807e-03,-8.954632159633753308e-02,3.309310395970359309e-02,3.761672886592884457e-02,-3.586726860827150337e-02,-9.857545437244480402e-02,7.666310508224198628e-02,-4.052850763002260881e-02,2.312946677128864537e-02,1.377374292777874994e-02,-2.249665124034408090e-02,-2.440611878090182679e-02,-6.215748755793495256e-02,-1.536225814791301880e-02,-8.509239483621384992e-02,5.268125604394153366e-02,-2.622153677780488315e-02,6.607296426660622113e-02,4.474107299978471314e-02,8.264608158660861903e-02,-7.972161691696826036e-02,8.802222596800329812e-02,3.855788089492745430e-02,2.669813838197288361e-02,1.024606230394842360e-01,1.034357844845772978e-01,-5.404429457978436602e-02,6.094519048856161109e-02,3.675656522764626788e-02,4.137442665683335567e-03,3.368214624914110666e-02,-1.638456260852411486e-02,3.435044704983072211e-02,1.952118250064578675e-02,4.546785095960855644e-02,-7.067128545240174142e-02,3.741591856847345521e-02,-5.041323363986686956e-02,-6.609987315618799653e-02,-1.135131856360213631e-01,-1.239015558769256398e-01,-8.168469189969329580e-02,1.533319307553136779e-02,-1.044568647892864105e-01,-7.041501197142284452e-02,-9.209401589076532391e-02,-1.104702030628031129e-01,-1.175860529161100315e-01,-8.764916314968421163e-02,1.076368402963670187e-02,6.052978693051985770e-02,6.292467402329597094e-03,5.026173526088335147e-02,-6.895999684331689805e-02,-8.810722356825256840e-02,-2.351003264978365412e-02,6.651155593381763431e-02,-8.943091459986314551e-02,-1.374632237880616878e-02,1.083998607081001868e-02,-6.889407475897636746e-02,-9.066471227544846412e-02,-8.541591328250182358e-02
-1.103821595452156856e-01,-1.179920501633687363e-01,6.717623416582774176e-02,7.977164329359588690e-02,1.075003339656799839e-01,-7.878117188160487644e-03,-4.863148003028461980e-02,5.054511783074226022e-02,-9.406923325700702887e-02,-9.292952221551682712e-02,4.659391977054158640e-02,-6.591565661583465019e-02,4.669187175845953414e-02,1.427336326091400640e-02,-7.390670459640556744e-02,8.571844556639801604e-02,-8.806914557541542510e-02,-8.965028287120899164e-02,5.225125083484651045e-02,-6.168766267202984571e-02,3.210397015527532288e-02,7.230868734562113931e-02,1.166048108855020221e-01,-9.063382552126778013e-02,3.961390982659640514e-02,-1.064856713938143323e-01,-7.516301613397013970e-02,-7.194882297901074308e-02,-1.114623690854253252e-01,-7.367812774781321017e-02,3.925228587332282859e-02,-1.202838080464108811e-01,1.723199621479598875e-01,6.301455584918071173e-02,7.634612168081748862e-02,-2.361354778051056105e-02,6.498929460108518463e-02,-3.247556061810899508e-02,-3.031073761912520675e-02,-3.811455177004019479e-02,5.988499855979705772e-02,-9.045766858173581726e-02,1.536689548658062565e-01,2.054302205456965888e-02,-7.748655512372974730e-02,-4.672983463372563928e-02,3.523182970119421303e-02,-5.376055777184707285e-02,-5.884757483737501627e-02,4.173454223178345301e-02,-7.011553346001629661e-02,3.862052834647535654e-02,8.310904649176374670e-02,3.940886017609614156e-02,-8.409469829485746728e-02,-5.189921305610151019e-03,6.278133381266033652e-02,2.415702925471457929e-02,8.791644025349822436e-03,-9.232146364962041940e-02,2.954151216472808775e-02,-4.129442451611717302e-02,-8.895205681801955644e-02,-4.285175663775583205e-02,-8.399641824940783097e-02,-2.140847772379302419e-02,-5.027173032329734781e-02,-2.114184009516265061e-02,-6.703230821445088639e-02,-7.266938378447772295e-02,-4.495801081803599969e-02,4.802133276935263012e-02,1.669342920089791904e-02,1.377080456663772601e-01,8.124042389263301522e-02,-1.159093086284001400e-01,1.954703094682324824e-02,4.760559866129820961e-02,-5.885699850532034871e-02,9.443529878873987982e-02
-1.002500527342255476e-01,-1.171093503414982889e-01,-9.485182311535594879e-02,7.779610958855225078e-02,4.753776840809254695e-02,8.450512486224202868e-02,6.211719032497065723e-02,-3.057413365233097730e-02,-6.803338252002562314e-02,-6.084223147000476783e-02,-4.589676391457442328e-01,5.082687561368904282e-03,7.834600209226766365e-02,1.547714477251532945e-02,-8.020647816843942679e-02,-1.686231836484940183e-02,5.237682191586245928e-02,4.831747812389270563e-02,4.215460475245686421e-03,1.018905437996843466e-01,-1.753606141163904786e-02,-7.879748166661627862e-02,2.389874291647452534e-02,-5.896700125440251100e-02,3.309759264895936054e-02,-2.190167225336583229e-02,-2.329685196915770237e-02,-6.515843609648550722e-03,-1.540023963362123771e-01,-1.926250721995061187e-03,-1.844656210293819099e-01,-1.673506173984145862e-01,-6.748542943807242511e-02,-5.903151463049971515e-02,-6.341184616884684710e-02,7.246572013736291007e-02,7.105203040744066667e-02,1.369477698345064262e-02,-1.419588237066704006e-01,1.102125114315323923e-01,6.594616811940774703e-02,-4.503780301286769427e-02,1.091400072767814144e-01,5.357983714660746570e-03,2.604582619008934119e-02,1.040957396474496109e-02,-9.701488760236079423e-02,-4.179069868555713996e-02,7.673674405134217613e-02,-8.782527835610318134e-02,-2.729965453110027446e-02,4.800004671012286783e-02,-3.362763010179038725e-02,-1.911468301734313077e-02,1.079986825083022531e-02,1.853472343090153684e-01,4.103680153521040846e-02,-1.774876722554381836e-02,-1.176393412177599400e-02,9.289773654861484264e-02,-7.371948595837104178e-03,1.186917956018704486e-02,-4.507857611525031838e-02,-1.161815237076956331e-01,-5.489818944382343635e-02,2.241834209624188681e-02,-4.558325345757135300e-02,5.225136236318265320e-03,-2.393088528489098823e-02,7.198520835350147307e-02,-4.114757770990810221e-02,5.775617707038728510e-02,8.030086747821629789e-03,-3.377873265855255852e-02,-2.475070080613643586e-02,-1.002115178631802495e-01,4.835419331031209911e-02,6.695939893531012432e-02,-1.096611921602398954e-01,5.416659297871915385e-02
-3.354450043134588055e-02,4.325002644987210876e-02,-4.014620169704705838e-02,1.095323317583629316e-02,1.117741721658633419e-01,4.600162772633607788e-03,3.352076272482956004e-02,-4.868546110961354326e-03,1.108647697505308338e-01,-9.432448007819473068e-02,-4.450023025524361270e-02,8.503093339227174585e-02,-5.998676114765110617e-02,1.554905240222011556e-02,-1.036221887941755626e-01,1.029778158049384114e-02,-5.687236752459653988e-02,-3.660254491877148325e-02,-6.194980112638877323e-02,7.132947103470582695e-02,-6.087078184339793363e-02,-1.943023442961189923e-02,7.890294296592281764e-02,7.409959873197009828e-02,1.011054876552084647e-01,2.362449876878102654e-03,-3.410912586270069963e-02,-2.507618556806832932e-02,9.314321577678767727e-02,-4.913618983118666489e-02,-5.973866089082835451e-02,1.297637166371364698e-02,5.990031317600940514e-02,8.226038272681400476e-02,3.939975091456572598e-02,3.528285188614155993e-02,6.130879142230327011e-02,9.209460363265800642e-02,4.436198192901370796e-02,-5.640744639080855216e-02,1.186994541995646003e-02,-7.394293621296374464e-02,3.536933102909314668e-03,3.945945812258278701e-02,-4.381750989185439343e-02,-1.209676412697083120e-01,-5.721131593667776877e-02,-1.060224716561535274e-01,-5.123468009735172857e-02,-9.135162052794862375e-02,7.785777632131053727e-02,8.332599641860240214e-02,-7.937220544223694274e-02,-6.624332279054369332e-02,-6.786168547187215738e-02,4.400716802981503861e-02,1.074748765655692169e-02,6.283464847879641213e-02,9.460975416014136274e-02,-2.678410988074902271e-02,2.036654318326235058e-02,5.024908808364580808e-03,-6.411278222033018996e-03,5.581176280172461118e-02,4.284949364743607242e-02,-4.594665779548977314e-02,2.116351606115610476e-02,-8.402093379034841769e-02,9.818567445749245073e-03,-2.154951714775106206e-02,2.620964154492468751e-02,-5.262518477285159195e-03,4.312742118525091095e-02,9.381123979552198622e-02,-1.199153187368080381e-01,-1.801336921461551763e-02,6.104341781123554661e-02,-1.243720250424551754e-01,-4.663551010659087309e-02,-9.440348147294289061e-02
