Epoch #, Runtime, 1 Step Train Loss, 1 Step Val Loss, 50 Step Train Loss, 50 Step Val Loss
1, 0.8077912330627441, 1.348395304447591, 1.3591169513000578, 1.3482335084876367, 1.359143813286087, 1.3450232977524073, 1.3573884288591376
11, 1.8025224208831787, 1.3480802318287177, 1.3588041795005052, 1.3481677445699414, 1.3590799863999898, 1.3450143340237337, 1.3573862332365403
21, 2.86313533782959, 1.3477710435992023, 1.3584956181458434, 1.3481031296621702, 1.3590163497851229, 1.3450053963119124, 1.357383508241686
31, 3.8685269355773926, 1.3474670863740217, 1.3581908996207868, 1.3480396251047604, 1.358953429366759, 1.3449966322466147, 1.3573807042044992
41, 4.880280494689941, 1.3471671206422087, 1.357890133077593, 1.3479768236794438, 1.3588916406929117, 1.3449879268196383, 1.3573785783168306
51, 5.85696268081665, 1.3468708171692705, 1.3575930968838348, 1.347914755698525, 1.358830495165834, 1.3449793238492227, 1.3573764219929376
61, 6.87467622756958, 1.346575838985007, 1.3572981131488777, 1.3478528762537736, 1.3587699389308183, 1.344970735002895, 1.357374674478161
71, 7.916447162628174, 1.3462832202898052, 1.3570060377904776, 1.3477914434707663, 1.3587100361759987, 1.3449622016441054, 1.3573731414435664
81, 8.909534454345703, 1.3459925088567197, 1.356716198615601, 1.347730328110163, 1.3586503367879892, 1.3449537766244424, 1.3573713855068854
91, 9.898573398590088, 1.3457029618950294, 1.3564266670773069, 1.3476695522003237, 1.358590522957247, 1.3449454726010261, 1.3573692480966457
101, 10.97627067565918, 1.3454127467921964, 1.356135669921373, 1.3476086937160658, 1.3585304335075665, 1.3449372041464565, 1.3573670421387383
111, 12.03356122970581, 1.3451207731635617, 1.3558416982558006, 1.3475474694884668, 1.358469423056334, 1.3449289318472466, 1.357364368437746
121, 12.990464687347412, 1.3448260752414525, 1.3555440022013967, 1.3474857793037223, 1.3584077624265654, 1.344920764096394, 1.3573615050231027
131, 14.012046575546265, 1.3445273066126078, 1.3552417380445527, 1.347423457507459, 1.3583452296086782, 1.3449126066494024, 1.3573583285483761
141, 15.096479415893555, 1.344222407128587, 1.3549327921409913, 1.3473596790058842, 1.3582809676166747, 1.3449044043403753, 1.357354695753139
151, 16.1123468875885, 1.3439100722651505, 1.3546165801289278, 1.3472947099520345, 1.3582154626043796, 1.3448961969265634, 1.3573507451263407
161, 17.050293922424316, 1.3435892298216672, 1.3542918072849586, 1.3472283367252982, 1.3581484705406317, 1.3448880035268511, 1.3573463874999545
171, 18.01067328453064, 1.3432570112330535, 1.3539559491017767, 1.3471596623128552, 1.3580790602891952, 1.3448797210957013, 1.3573413991535888
181, 19.047865390777588, 1.342911426483321, 1.3536075573952735, 1.3470881474409502, 1.3580068075889133, 1.3448711838972887, 1.357335912912262
191, 20.093387603759766, 1.3425524164249758, 1.3532456025608006, 1.3470139808287178, 1.3579313921706664, 1.3448623586035062, 1.3573295853391014
201, 21.036250114440918, 1.3421817292966916, 1.3528708890431411, 1.346937526948003, 1.3578532087129296, 1.344853340685362, 1.357322648999355
211, 21.950708389282227, 1.3417988804939558, 1.3524831678009, 1.346858602691516, 1.3577722717936214, 1.3448441289914483, 1.3573152479515804
221, 22.832224130630493, 1.3414031162101419, 1.3520815289039605, 1.3467769270491856, 1.3576880919699714, 1.3448346449893602, 1.357307188964312
231, 23.711466312408447, 1.3409938750287151, 1.3516657611801275, 1.3466925928195415, 1.3576008089288352, 1.3448249611812895, 1.3572983420966713
241, 24.624168872833252, 1.3405710064127074, 1.3512361975921918, 1.3466049407273561, 1.357510039264739, 1.344814938616804, 1.357289030812353
